a15p3_d4p31 run13 -764.1868769
a15p3_d4p31 run14 -765.1007076
a15p3_d4p31 run15 -765.6639515
a15p3_d4p31 run16 -765.3214079
a15p3_d4p31 run17 -764.1862881
a15p3_d4p31 run18 -766.227539
a15p3_d4p31 run19 -763.983276
a15p3_d4p31 run2 -763.0889477
a15p3_d4p31 run20 -766.4127375
a15p3_d4p31 run3 -764.8360852
a15p3_d4p31 run4 -764.6365094
a15p3_d4p31 run5 -766.0351344
a15p3_d4p31 run6 -764.7524502
a15p3_d4p31 run7 -764.2908503
a15p3_d4p31 run8 -764.8360474
a15p3_d4p31 run9 -766.3175204
a15p5_d4p15 run1 -763.267228
a15p5_d4p15 run10 -764.9997185
a15p5_d4p15 run11 -764.7873236
a15p5_d4p15 run12 -765.6202732
a15p5_d4p15 run13 -763.2527517
a15p5_d4p15 run14 -766.6044414
a15p5_d4p15 run15 -766.7046607
a15p5_d4p15 run16 -766.4230034
a15p5_d4p15 run17 -764.2878145
a15p5_d4p15 run18 -767.0722265
a15p5_d4p15 run19 -765.0019834
a15p5_d4p15 run2 -765.3691186
a15p5_d4p15 run20 -764.9157021
a15p5_d4p15 run3 -765.4819507
a15p5_d4p15 run4 -765.2800272
a15p5_d4p15 run5 -764.9752886
a15p5_d4p15 run6 -763.9954549
a15p5_d4p15 run7 -764.7563299
a15p5_d4p15 run8 -765.3803851
a15p5_d4p15 run9 -765.9326145
a15p7_d3p99 run1 -765.1827566
a15p7_d3p99 run10 -763.2499215
a15p7_d3p99 run11 -764.4528935
a15p7_d3p99 run12 -766.3240673
a15p7_d3p99 run13 -765.5909363
a15p7_d3p99 run14 -765.6954775
a15p7_d3p99 run15 -765.0703233
a15p7_d3p99 run16 -765.2215272
a15p7_d3p99 run17 -764.8525713
a15p7_d3p99 run18 -764.5389046
a15p7_d3p99 run19 -763.0626293
a15p7_d3p99 run2 -764.1532881
a15p7_d3p99 run20 -767.4334981
a15p7_d3p99 run3 -766.07492
a15p7_d3p99 run4 -763.4983192
a15p7_d3p99 run5 -762.7667054
a15p7_d3p99 run6 -764.5975894
a15p7_d3p99 run7 -766.9400569
a15p7_d3p99 run8 -763.1948248
a15p7_d3p99 run9 -765.6806146
a15p9_d3p84 run1 -763.157423
a15p9_d3p84 run10 -763.8713902
a15p9_d3p84 run11 -764.9821972
a15p9_d3p84 run12 -764.4428662
a15p9_d3p84 run13 -762.7710484
a15p9_d3p84 run14 -764.8379917
a15p9_d3p84 run15 -765.8074267
a15p9_d3p84 run16 -764.8797702
a15p9_d3p84 run17 -765.3746215
a15p9_d3p84 run18 -765.0648193
a15p9_d3p84 run19 -763.5209191
a15p9_d3p84 run2 -762.8410471
a15p9_d3p84 run20 -764.1085065
a15p9_d3p84 run3 -762.9830101
a15p9_d3p84 run4 -766.6549122
a15p9_d3p84 run5 -766.021457
a15p9_d3p84 run6 -764.1197541
a15p9_d3p84 run7 -764.750108
a15p9_d3p84 run8 -762.8253777
a15p9_d3p84 run9 -765.4775433
a16p1_d3p70 run1 -764.3368545
a16p1_d3p70 run10 -764.8782254
a16p1_d3p70 run11 -762.8294743
a16p1_d3p70 run12 -764.186668
a16p1_d3p70 run13 -765.8877909
a16p1_d3p70 run14 -764.5157385
a16p1_d3p70 run15 -763.0681503
a16p1_d3p70 run16 -764.0248816
a16p1_d3p70 run17 -764.0755454
a16p1_d3p70 run18 -765.2791816
a16p1_d3p70 run19 -762.8097919
a16p1_d3p70 run2 -764.9843525
a16p1_d3p70 run20 -764.1799405
a16p1_d3p70 run3 -763.8500998
a16p1_d3p70 run4 -762.6322586
a16p1_d3p70 run5 -764.9125224
a16p1_d3p70 run6 -764.889486
a16p1_d3p70 run7 -763.1066141
a16p1_d3p70 run8 -764.2560646
a16p1_d3p70 run9 -764.1518189
a16p3_d3p57 run1 -764.9363176
a16p3_d3p57 run10 -764.2681867
a16p3_d3p57 run11 -759.7272683
a16p3_d3p57 run12 -765.7229953
a16p3_d3p57 run13 -766.2181664
a16p3_d3p57 run14 -765.5448153
a16p3_d3p57 run15 -764.7085369
a16p3_d3p57 run16 -765.0409872
a16p3_d3p57 run17 -765.0613393
a16p3_d3p57 run18 -764.7875888
a16p3_d3p57 run19 -764.0026621
a16p3_d3p57 run2 -765.2772687
a16p3_d3p57 run20 -764.9345977
a16p3_d3p57 run3 -764.1737614
a16p3_d3p57 run4 -762.8113326
a16p3_d3p57 run5 -765.0749618
a16p3_d3p57 run6 -765.6284559
a16p3_d3p57 run7 -765.9176511
a16p3_d3p57 run8 -762.8944514
a16p3_d3p57 run9 -763.1202805
a16p5_d3p44 run1 -764.8601119
a16p5_d3p44 run10 -765.560316
a16p5_d3p44 run11 -765.2099807
a16p5_d3p44 run12 -764.5105742
a16p5_d3p44 run13 -763.3477014
a16p5_d3p44 run14 -764.1712811
a16p5_d3p44 run15 -763.9892919
a16p5_d3p44 run16 -763.5556797
a16p5_d3p44 run17 -765.5834762
a16p5_d3p44 run18 -762.3585443
a16p5_d3p44 run19 -765.4634538
a16p5_d3p44 run2 -763.7029014
a16p5_d3p44 run20 -763.8384015
a16p5_d3p44 run3 -765.6182373
a16p5_d3p44 run4 -765.3851298
a16p5_d3p44 run5 -764.4117197
a16p5_d3p44 run6 -764.6986779
a16p5_d3p44 run7 -765.2696297
a16p5_d3p44 run8 -764.0111127
a16p5_d3p44 run9 -764.3368358
a16p9_d3p20 run1 -763.553848
a16p9_d3p20 run10 -765.1468296
a16p9_d3p20 run11 -764.5082427
a16p9_d3p20 run12 -765.7590352
a16p9_d3p20 run13 -763.2829038
a16p9_d3p20 run14 -764.562369
a16p9_d3p20 run15 -763.9758772
a16p9_d3p20 run16 -763.5812939
a16p9_d3p20 run17 -765.6457324
a16p9_d3p20 run18 -762.0111688
a16p9_d3p20 run19 -764.3819072
a16p9_d3p20 run2 -765.5276759
a16p9_d3p20 run20 -762.9163713
a16p9_d3p20 run3 -764.7754514
a16p9_d3p20 run4 -764.9666703
a16p9_d3p20 run5 -763.977017
a16p9_d3p20 run6 -765.2836341
a16p9_d3p20 run7 -762.9220372
a16p9_d3p20 run8 -765.2961755
a16p9_d3p20 run9 -764.084261
a17p3_d2p98 run1 -763.8765275
a17p3_d2p98 run10 -763.9329123
a17p3_d2p98 run11 -764.3208622
a17p3_d2p98 run12 -765.5411157
a17p3_d2p98 run13 -764.2015339
a17p3_d2p98 run14 -764.6572117
a17p3_d2p98 run15 -764.4518502
a17p3_d2p98 run16 -764.0952138
a17p3_d2p98 run17 -764.5557627
a17p3_d2p98 run18 -764.0904276
a17p3_d2p98 run19 -764.8207005
a17p3_d2p98 run2 -762.5487562
a17p3_d2p98 run20 -763.0867249
a17p3_d2p98 run3 -765.0399366
a17p3_d2p98 run4 -763.3435742
a17p3_d2p98 run5 -762.8762326
a17p3_d2p98 run6 -764.2349497
a17p3_d2p98 run7 -763.7777853
a17p3_d2p98 run8 -765.7904866
a17p3_d2p98 run9 -762.5114443
a17p7_d2p78 run1 -764.5769186
a17p7_d2p78 run10 -763.7807645
a17p7_d2p78 run11 -764.0990372
a17p7_d2p78 run12 -762.5994
a17p7_d2p78 run13 -764.3760071
a17p7_d2p78 run14 -763.6612417
a17p7_d2p78 run15 -762.9233687
a17p7_d2p78 run16 -764.010323
a17p7_d2p78 run17 -762.859681
a17p7_d2p78 run18 -763.7074425
a17p7_d2p78 run19 -763.5910372
a17p7_d2p78 run2 -765.1629033
a17p7_d2p78 run20 -761.8853156
a17p7_d2p78 run3 -762.3862597
a17p7_d2p78 run4 -765.5959149
a17p7_d2p78 run5 -762.3690764
a17p7_d2p78 run6 -764.8260007
a17p7_d2p78 run7 -763.9389253
a17p7_d2p78 run8 -763.1677079
a17p7_d2p78 run9 -765.1669349
a18p1_d2p60 run1 -761.6489862
a18p1_d2p60 run10 -764.5673973
a18p1_d2p60 run11 -763.2050989
a18p1_d2p60 run12 -762.5107715
a18p1_d2p60 run13 -762.9912606
a18p1_d2p60 run14 -763.7282016
a18p1_d2p60 run15 -764.3859039
a18p1_d2p60 run16 -763.4342079
a18p1_d2p60 run17 -764.3870135
a18p1_d2p60 run18 -763.6722164
a18p1_d2p60 run19 -764.1686453
a18p1_d2p60 run2 -763.3138405
a18p1_d2p60 run20 -764.2435238
a18p1_d2p60 run3 -766.1970987
a18p1_d2p60 run4 -761.6676329
a18p1_d2p60 run5 -765.2597492
a18p1_d2p60 run6 -763.0680717
a18p1_d2p60 run7 -763.8183471
a18p1_d2p60 run8 -765.2628428
a18p1_d2p60 run9 -762.6163058
