5.8125		0.9754	0.9707	0.97865	0.97635	0.98565	0.96665	0.9591	0.96045	0.96035	0.9519	0.9522	0.9772	0.95815	1.0017	1.0125	1.0574	1.1096	1.1491	1.13215
5.875		0.9525	0.9744	0.97745	0.97445	0.97345	0.96835	0.96995	0.96815	0.9411	0.9536	0.94485	0.95785	0.9335	1.008	1.0159	1.052	1.08745	1.1297	1.1435
5.9375		0.9519	0.9784	0.95725	0.9575	0.964	0.95875	0.96075	0.95805	0.94985	0.93615	0.9439	0.9431	0.93545	1.00065	1.0087	1.05235	1.0881	1.1161	1.12665
6		0.9366	0.9582	0.9491	0.9464	0.951	0.94915	0.9522	0.9444	0.9338	0.93725	0.9406	0.94235	0.9277	0.99055	0.98455	1.03895	1.0786	1.09215	1.1233
6.0625		0.9338	0.9543	0.9493	0.9565	0.95575	0.9363	0.94305	0.94035	0.9285	0.9403	0.9274	0.92515	0.92455	0.97565	0.9726	1.02715	1.06205	1.09035	1.09965
6.125		0.9405	0.9504	0.9445	0.95535	0.9538	0.92695	0.943	0.9332	0.9475	0.92415	0.9212	0.9382	0.9255	0.97825	0.95425	1.0159	1.04765	1.0843	1.09445
6.1875		0.9519	0.951	0.93845	0.93805	0.948	0.9208	0.93355	0.9227	0.9524	0.9246	0.9075	0.9327	0.91485	0.97815	0.9559	1.00445	1.0362	1.06795	1.0783
6.25		0.9571	0.9402	0.93745	0.93565	0.93845	0.9254	0.9298	0.9285	0.9444	0.92265	0.9044	0.919	0.90745	0.96675	0.9427	0.98335	1.0332	1.0545	1.06755
6.3125		0.953	0.953	0.9407	0.941	0.94345	0.93935	0.9318	0.9311	0.9439	0.92325	0.9105	0.90865	0.9051	0.95	0.9497	0.98255	1.0213	1.04585	1.05015
6.375		0.9674	0.9597	0.93925	0.9349	0.9517	0.95455	0.94545	0.93975	0.93955	0.9169	0.91615	0.9254	0.90265	0.9472	0.95135	1.014	1.03275	1.0543	1.0464
6.4375		0.9736	0.955	0.9356	0.94415	0.95595	0.9586	0.9496	0.9508	0.93425	0.90865	0.91445	0.9273	0.9051	0.9451	0.9478	1.00985	1.05135	1.0504	1.0539
6.5		1.0013	0.9611	0.94755	0.9537	0.9649	0.95925	0.9595	0.94935	0.94485	0.93155	0.9234	0.9279	0.91985	0.9452	0.9523	0.9961	1.05105	1.04885	1.05785
6.5625		0.9946	0.9685	0.96035	0.97805	0.973	0.96485	0.9545	0.962	0.9508	0.9432	0.94905	0.9293	0.9167	0.93785	0.96645	0.99485	1.0518	1.05165	1.0596
6.625		1.0159	0.9874	0.97785	0.9824	0.9766	0.97575	0.9607	0.96945	0.9638	0.95305	0.9609	0.9329	0.92335	0.9442	0.96605	0.99895	1.0504	1.06295	1.07355
6.6875		1.0329	0.9823	0.99235	0.98445	1.004	0.98725	0.9796	0.97685	0.9776	0.9548	0.9556	0.93875	0.93055	0.9519	0.96065	1.00975	1.0539	1.07945	1.08295
6.75		1.0239	1.0017	1.00575	0.9986	1.01255	0.98515	0.9818	0.981	0.96775	0.95395	0.9614	0.9482	0.94515	0.93945	0.96795	1.01585	1.0722	1.07905	1.0937
6.8125		1.0226	1.0139	1.027	1.0105	1.01535	0.99095	0.98665	0.99065	0.98655	0.96445	0.9686	0.9465	0.9486	0.95955	0.96355	1.01035	1.06365	1.08115	1.08085
6.875		1.0397	1.0225	1.0293	1.01155	1.0144	0.99975	0.99365	0.99805	0.98515	0.975	0.9714	0.95835	0.95725	0.9884	0.9566	1.0101	1.04895	1.0821	1.07935
6.9375		1.0372	1.0195	1.0342	1.0144	1.01275	0.9985	1.00175	0.9962	1.0001	0.9737	0.98495	0.97395	0.9513	0.98015	0.9641	1.01885	1.04535	1.06995	1.0772
7		1.039	1.0357	1.03685	1.01295	1.0197	0.99895	1.0107	1.00445	1.0063	0.98845	0.99475	0.984	0.95635	0.9794	0.96335	1.0249	1.05995	1.0742	1.06255
7.0625		1.0492	1.0471	1.03915	1.01645	1.02115	1.01015	1.0139	1.0002	0.9949	0.9903	0.98985	0.9717	0.97555	0.98365	0.97125	1.0081	1.0617	1.0866	1.0709
7.125		1.0569	1.0578	1.03485	1.0251	1.01505	1.0086	1.0166	1.003	0.994	0.98355	0.9873	0.97415	0.97305	0.98295	0.9814	1.00765	1.0618	1.0907	1.0644
7.1875		1.0499	1.0643	1.03875	1.03295	1.0186	1.0056	1.01845	1.0171	0.9886	0.99815	0.97615	0.98475	0.9813	0.9898	0.97105	1.0094	1.05125	1.0908	1.06015
7.25		1.028	1.0546	1.03155	1.0366	1.03985	1.02565	1.02775	1.011	1.00305	1.00155	0.9816	0.98125	0.97645	0.98585	0.9761	1.0002	1.0632	1.0847	1.07145
7.3125		1.0419	1.0515	1.0286	1.04855	1.04345	1.04365	1.0274	1.0099	1.0047	1.00855	0.9807	0.9875	0.98205	0.99135	0.97465	0.98975	1.05765	1.08235	1.0639
7.375		1.0336	1.0454	1.03805	1.0514	1.04435	1.0433	1.0304	1.0234	1.01485	1.00555	0.9807	0.975	0.98195	1.01345	0.98655	1.01875	1.0578	1.0657	1.0831
