#Initial_density RunID Zero_pressure_density Total_energy (E_tot-E_average)/atom
a16p1_d3p70	run6	3.698438957	-770.0147872	-0.0026627
a16p1_d3p70	run7	4.014633259	-768.0866944	0.011308987
a16p1_d3p70	run8	3.698438957	-769.2707923	0.002728568
a16p1_d3p70	run9	3.698438957	-769.0269804	0.004495321
a16p3_d3p57	run1	4.024561793	-769.7943899	-0.001065618
a16p3_d3p57	run10	4.123336489	-769.9140385	-0.001932637
a16p3_d3p57	run11	3.983759553	-765.2120685	0.03213961
a16p3_d3p57	run12	3.999875273	-771.0312565	-0.010028419
a16p3_d3p57	run13	3.563963683	-771.4882872	-0.013340236
a16p3_d3p57	run14	3.563963683	-771.4052238	-0.012738327
a16p3_d3p57	run15	3.978934941	-769.8262997	-0.001296848
a16p3_d3p57	run16	4.101689351	-770.4393405	-0.005739173
a16p3_d3p57	run17	3.997562454	-771.2650478	-0.011722559
a16p3_d3p57	run18	3.563963683	-769.6860347	-0.000280435
a16p3_d3p57	run19	4.100541915	-769.4891998	0.001145905
a16p3_d3p57	run2	3.704202296	-770.0590699	-0.002983588
a16p3_d3p57	run20	3.690948398	-769.5937308	0.000388434
a16p3_d3p57	run3	3.563963683	-769.4005516	0.001788283
a16p3_d3p57	run4	3.563963683	-768.3839194	0.009155183
a16p3_d3p57	run5	3.822878253	-769.6546034	-5.26719E-05
a16p3_d3p57	run6	3.563963683	-770.868641	-0.008850046
a16p3_d3p57	run7	3.563963683	-770.9869021	-0.00970701
a16p3_d3p57	run8	4.074728266	-768.3166068	0.009642955
a16p3_d3p57	run9	4.035806842	-769.4065963	0.001744481
a16p5_d3p44	run1	3.43592955	-770.4810463	-0.006041389
a16p5_d3p44	run10	3.667479169	-771.1240785	-0.010701042
a16p5_d3p44	run11	3.830677298	-770.754824	-0.008025285
a16p5_d3p44	run12	3.924415877	-770.2965068	-0.004704146
a16p5_d3p44	run13	3.718244969	-769.215935	0.003126085
a16p5_d3p44	run14	3.93569449	-769.5000384	0.001067365
a16p5_d3p44	run15	3.682872445	-769.2432796	0.002927935
a16p5_d3p44	run16	3.43592955	-770.3315388	-0.004958001
a16p5_d3p44	run17	3.904913142	-770.7977039	-0.008336009
a16p5_d3p44	run18	4.021144329	-768.2244858	0.010310499
a16p5_d3p44	run19	3.56838871	-770.4140224	-0.005555709
a16p5_d3p44	run2	3.43592955	-769.1237112	0.003794373
a16p5_d3p44	run20	3.43592955	-769.8707118	-0.001618675
a16p5_d3p44	run3	3.568435542	-770.6772743	-0.007463331
a16p5_d3p44	run4	3.679206829	-770.2836379	-0.004610893
a16p5_d3p44	run5	3.942389174	-770.5807728	-0.006764045
a16p5_d3p44	run6	3.43592955	-770.7063584	-0.007674085
a16p5_d3p44	run7	3.43592955	-770.8244904	-0.008530114
a16p5_d3p44	run8	3.43592955	-769.6242406	0.000167348
a16p5_d3p44	run9	3.43592955	-769.7278832	-0.000583685
a16p9_d3p20	run1	3.844887695	-769.198042	0.003255744
a16p9_d3p20	run10	3.472015687	-769.9748809	-0.002373523
a16p9_d3p20	run11	3.789088393	-769.5800284	0.000487726
a16p9_d3p20	run12	3.197687132	-771.2332891	-0.011492424
a16p9_d3p20	run13	3.663522835	-768.1373032	0.010942257
a16p9_d3p20	run14	3.62565473	-769.6121698	0.000254818
a16p9_d3p20	run15	3.745094412	-769.5870152	0.000437097
a16p9_d3p20	run16	3.620199347	-769.2107719	0.003163498
a16p9_d3p20	run17	3.687660025	-771.1756327	-0.011074624
a16p9_d3p20	run18	3.661553485	-767.3995546	0.016288261
a16p9_d3p20	run19	4.008525741	-770.1186191	-0.003415105
a16p9_d3p20	run2	3.197687132	-771.1189953	-0.010664208
a16p9_d3p20	run20	3.546771463	-769.2564097	0.002832789
a16p9_d3p20	run3	3.742379951	-769.7880588	-0.00101974
a16p9_d3p20	run4	3.608150008	-770.0646892	-0.003024308
a16p9_d3p20	run5	3.610729134	-768.7643588	0.006398376
a16p9_d3p20	run6	3.579403191	-770.5121917	-0.00626708
a16p9_d3p20	run7	3.685443917	-769.2712705	0.002725103
a16p9_d3p20	run8	3.827214389	-770.8081385	-0.008411622
a16p9_d3p20	run9	3.773138857	-769.1597646	0.003533117
a17p3_d2p98	run1	3.474920152	-769.3710001	0.002002425
a17p3_d2p98	run10	3.543948972	-769.275064	0.002697613
a17p3_d2p98	run11	3.582160696	-769.6811714	-0.000245194
a17p3_d2p98	run12	3.4677661	-771.1134616	-0.010624108
a17p3_d2p98	run13	3.719316004	-769.9321262	-0.002063707
a17p3_d2p98	run14	3.767790368	-770.1251962	-0.003462765
a17p3_d2p98	run15	3.407293454	-769.3009065	0.002510349
a17p3_d2p98	run16	3.541735872	-769.2312777	0.003014906
a17p3_d2p98	run17	3.324980414	-769.6345277	9.28038E-05
a17p3_d2p98	run18	3.495833478	-769.9074706	-0.001885043
a17p3_d2p98	run19	3.565124687	-769.9194365	-0.001971752
a17p3_d2p98	run2	3.50276128	-767.81547	0.013274381
a17p3_d2p98	run20	3.661375889	-769.0814886	0.004100334
a17p3_d2p98	run3	2.980971156	-770.8589171	-0.008779583
a17p3_d2p98	run4	3.215801531	-768.5681605	0.007820102
a17p3_d2p98	run5	3.882824339	-769.6382215	6.60376E-05
a17p3_d2p98	run6	3.244614594	-769.1850905	0.003349596
a17p3_d2p98	run7	3.633181832	-769.5224266	0.000905131
a17p3_d2p98	run8	3.302897285	-771.0046151	-0.009835365
a17p3_d2p98	run9	3.869289299	-769.1733957	0.00343434
a17p7_d2p78	run1	3.543983257	-770.9530631	-0.0094618
a17p7_d2p78	run10	3.175099604	-769.3456324	0.002186248
a17p7_d2p78	run11	3.103417637	-769.6441736	2.29064E-05
a17p7_d2p78	run12	3.09220891	-767.7302669	0.013891796
a17p7_d2p78	run13	3.414833429	-769.5888551	0.000423765
a17p7_d2p78	run14	3.134548354	-768.4869618	0.008408499
a17p7_d2p78	run15	3.183685247	-768.0480661	0.011588903
a17p7_d2p78	run16	3.349071673	-769.2160708	0.003125101
a17p7_d2p78	run17	3.345578859	-769.7801629	-0.000962523
a17p7_d2p78	run18	3.152340477	-768.9067637	0.005366456
a17p7_d2p78	run19	3.303345823	-768.8333554	0.005898401
a17p7_d2p78	run2	4.007304145	-770.9965414	-0.00977686
a17p7_d2p78	run20	3.415106663	-767.7520482	0.01373396
a17p7_d2p78	run3	3.173210805	-767.425543	0.016099939
a17p7_d2p78	run4	3.400957244	-771.2119893	-0.011338077
a17p7_d2p78	run5	4.656127095	-770.4605863	-0.005893128
a17p7_d2p78	run6	4.285701995	-770.3529	-0.005112792
a17p7_d2p78	run7	3.349503728	-768.9609248	0.004973984
a17p7_d2p78	run8	3.166070717	-767.9357299	0.012402933
a17p7_d2p78	run9	2.783404237	-770.2084533	-0.004066077
a18p1_d2p60	run1	2.602917232	-767.6193591	0.014695475
a18p1_d2p60	run10	3.031158098	-770.1462141	-0.003615069
a18p1_d2p60	run11	3.012841806	-768.4604317	0.008600746
a18p1_d2p60	run12	3.864965157	-769.7154275	-0.000493426
a18p1_d2p60	run13	3.266278749	-768.3896445	0.009113697
a18p1_d2p60	run14	3.002676146	-768.8171363	0.00601593
a18p1_d2p60	run15	3.14631158	-770.067758	-0.003046546
a18p1_d2p60	run16	3.423541716	-768.9829004	0.004814741
a18p1_d2p60	run17	3.290990091	-770.8802634	-0.008934266
a18p1_d2p60	run18	3.232841783	-769.8089863	-0.001171389
a18p1_d2p60	run19	3.516331402	-770.5663588	-0.006659595
a18p1_d2p60	run2	3.146602564	-768.149304	0.010855295
a18p1_d2p60	run20	3.117751159	-769.1965869	0.003266288
a18p1_d2p60	run3	2.602917232	-771.8608323	-0.016039838
a18p1_d2p60	run4	4.674102692	-769.353744	0.002127468
a18p1_d2p60	run5	3.048025619	-769.9505421	-0.002197155
a18p1_d2p60	run6	3.382372959	-769.2069649	0.003191086
a18p1_d2p60	run7	3.342507126	-769.6709431	-0.000171075
a18p1_d2p60	run8	2.889461607	-769.9614887	-0.002276478
a18p1_d2p60	run9	3.351629131	-769.745083	-0.000708322

