3.20000005 2.67133340E-02 2.61022225E-02 2.26955563E-02 2.22955551E-02 2.01388896E-02 1.69277769E-02 1.65677778E-02 1.40100000E-02 1.28499996E-02 8.87111109E-03 7.15444423E-03
3.25000000 2.58244444E-02 2.37377770E-02 2.02577785E-02 1.92688890E-02 1.73144452E-02 1.47111109E-02 1.46844443E-02 1.21055553E-02 1.11566670E-02 7.91777764E-03 6.40999991E-03
3.29999995 2.56133340E-02 2.31111106E-02 1.80133339E-02 1.74133331E-02 1.59677770E-02 1.26811108E-02 1.28844446E-02 1.10111116E-02 1.01444442E-02 6.96555572E-03 5.67333354E-03
3.34999990 2.51888894E-02 2.21777782E-02 1.64466668E-02 1.65100005E-02 1.43999998E-02 1.16488887E-02 1.22355558E-02 1.00711109E-02 9.29777790E-03 6.40444458E-03 5.17999986E-03
3.40000010 2.49244440E-02 2.21377779E-02 1.58377774E-02 1.58988889E-02 1.37188891E-02 1.08833332E-02 1.11811114E-02 8.94888863E-03 8.94888863E-03 5.74777788E-03 4.78333328E-03
3.45000005 2.50777770E-02 2.10711118E-02 1.44377779E-02 1.48911113E-02 1.30122220E-02 9.96000040E-03 1.06277773E-02 8.56999960E-03 8.14777799E-03 5.16444445E-03 4.53444431E-03
3.50000000 2.51977779E-02 2.05377769E-02 1.44177778E-02 1.43722221E-02 1.23800002E-02 9.33444407E-03 1.00511108E-02 8.10333341E-03 7.51333311E-03 4.76888893E-03 4.12555551E-03
3.54999995 2.49288883E-02 2.05688886E-02 1.41733335E-02 1.37066664E-02 1.13677774E-02 8.70777760E-03 9.95444413E-03 7.77333323E-03 7.22333323E-03 4.42000013E-03 3.91666684E-03
3.59999990 2.49000005E-02 2.07644440E-02 1.37111107E-02 1.29500004E-02 1.11411111E-02 7.94333313E-03 9.37666651E-03 7.58444425E-03 6.69444446E-03 4.19888878E-03 3.97666683E-03
3.65000010 2.36866660E-02 1.96844451E-02 1.29288891E-02 1.19033335E-02 1.06311115E-02 7.40000000E-03 8.95111077E-03 6.83666673E-03 6.34111091E-03 4.00555553E-03 3.50444438E-03
3.70000005 2.46755555E-02 1.92511119E-02 1.22555560E-02 1.11866668E-02 9.97333322E-03 6.65777782E-03 8.41555558E-03 6.52222242E-03 5.89555549E-03 3.54333338E-03 3.27222212E-03
3.75000000 2.40577776E-02 1.93222221E-02 1.22400001E-02 9.92999971E-03 9.23999958E-03 6.32999977E-03 7.85111077E-03 6.35555573E-03 5.22222230E-03 3.21777770E-03 3.09111108E-03
3.79999995 2.29599997E-02 1.92511119E-02 1.16222221E-02 9.59444419E-03 8.44777748E-03 5.90555556E-03 6.79333322E-03 5.77111123E-03 4.99666668E-03 2.81222211E-03 2.80777784E-03
3.84999990 2.21911110E-02 1.82333328E-02 1.04599996E-02 8.58666655E-03 7.71666644E-03 4.87888884E-03 6.41222205E-03 5.42333350E-03 4.48444439E-03 2.19777785E-03 2.61666672E-03
3.90000010 2.09244452E-02 1.69933327E-02 9.92444437E-03 7.68333348E-03 6.60444424E-03 4.35333326E-03 5.79555565E-03 4.39222204E-03 4.26222244E-03 2.04333337E-03 2.44555552E-03
3.95000005 1.92555562E-02 1.58088896E-02 8.39111116E-03 6.32999977E-03 5.43333311E-03 4.00000019E-03 4.89888899E-03 3.69444443E-03 3.72777786E-03 1.58000004E-03 1.88888889E-03
4.00000000 1.60200000E-02 1.26088886E-02 6.63555553E-03 4.86888876E-03 4.11777757E-03 3.05333338E-03 3.26333335E-03 2.77777785E-03 2.24888884E-03 1.12333335E-03 1.43555552E-03
4.05000019 1.25888893E-02 9.64222196E-03 4.01777774E-03 3.20111122E-03 1.99000002E-03 1.64444442E-03 1.46333338E-03 8.08888872E-04 7.36666669E-04 3.73333343E-04 3.49999988E-04
4.10000038 1.25888893E-02 9.71111096E-03 4.10666689E-03 3.17555550E-03 1.89333328E-03 1.58333336E-03 1.47444441E-03 7.35555543E-04 6.53333322E-04 4.18888900E-04 3.63333325E-04
4.15000057 1.25644440E-02 9.29777790E-03 4.06444445E-03 3.11777787E-03 1.84222218E-03 1.79555558E-03 1.48111116E-03 7.17777759E-04 6.07777794E-04 3.43333348E-04 4.07777785E-04
4.20000029 1.19466670E-02 9.22888890E-03 3.95111134E-03 2.95666675E-03 1.70999998E-03 1.65888888E-03 1.40555552E-03 6.65555533E-04 5.28888893E-04 3.21111118E-04 2.72222213E-04
4.25000000 1.17622223E-02 8.10888875E-03 3.28444433E-03 2.73222220E-03 1.58111111E-03 1.59111107E-03 1.15111109E-03 6.25555578E-04 4.60000010E-04 2.76666658E-04 2.39999994E-04
4.30000019 1.10377781E-02 7.99333304E-03 3.14888894E-03 2.45444453E-03 1.33222225E-03 1.38444442E-03 1.03555550E-03 4.92222200E-04 4.75555542E-04 2.85555550E-04 2.30000005E-04
4.35000038 1.03955558E-02 7.47555541E-03 2.98666675E-03 2.20888900E-03 1.21333334E-03 1.33999996E-03 9.24444466E-04 4.36666654E-04 3.71111120E-04 2.35555563E-04 2.16666667E-04
4.40000057 9.67777800E-03 7.00666662E-03 2.99111102E-03 2.06111115E-03 1.00888894E-03 1.27666665E-03 8.21111083E-04 3.32222233E-04 2.78888881E-04 2.03333329E-04 2.08888887E-04
4.45000029 9.27999988E-03 6.41999999E-03 2.66444450E-03 1.91333331E-03 9.66666674E-04 1.01444439E-03 8.08888872E-04 3.35555553E-04 2.58888875E-04 1.61111107E-04 1.75555557E-04
4.50000000 8.95777810E-03 6.07555546E-03 2.23333342E-03 1.62222225E-03 8.95555539E-04 9.48888890E-04 6.75555551E-04 3.18888895E-04 2.36666659E-04 1.13333335E-04 1.35555558E-04
4.55000019 8.26222263E-03 5.46222227E-03 1.94444449E-03 1.53888890E-03 8.90000025E-04 1.00333337E-03 7.11111119E-04 2.98888888E-04 1.84444449E-04 1.22222220E-04 1.22222220E-04
4.60000038 8.17111135E-03 4.91555547E-03 1.72888883E-03 1.40444445E-03 7.43333308E-04 8.26666655E-04 5.45555551E-04 2.07777775E-04 1.73333334E-04 1.04444443E-04 8.11111095E-05
4.65000057 7.60666654E-03 4.46666684E-03 1.65777782E-03 1.24888890E-03 6.11111114E-04 7.73333362E-04 5.84444439E-04 1.80000003E-04 1.14444447E-04 7.44444478E-05 1.03333332E-04
4.70000029 7.21111102E-03 4.05555544E-03 1.50222227E-03 1.10999995E-03 6.14444434E-04 6.66666660E-04 4.53333341E-04 1.63333330E-04 8.88888899E-05 9.99999975E-05 9.55555588E-05
4.75000000 6.96666678E-03 3.98222217E-03 1.31333328E-03 8.99999985E-04 5.81111119E-04 6.12222240E-04 4.05555562E-04 1.37777781E-04 8.44444439E-05 5.99999985E-05 8.55555554E-05
4.80000019 6.52888883E-03 3.53111117E-03 1.06000004E-03 7.73333362E-04 4.90000006E-04 4.94444452E-04 3.57777782E-04 1.34444446E-04 1.15555558E-04 4.33333335E-05 5.22222217E-05
4.85000038 5.99333318E-03 3.13333329E-03 9.37777804E-04 6.37777790E-04 4.27777792E-04 4.14444454E-04 3.41111125E-04 9.77777745E-05 7.55555520E-05 5.11111102E-05 4.99999987E-05
4.90000057 5.80888893E-03 2.85999989E-03 7.48888880E-04 4.91111132E-04 4.11111105E-04 3.35555553E-04 2.58888875E-04 6.44444444E-05 7.44444478E-05 3.11111107E-05 4.33333335E-05
4.95000029 5.40666655E-03 2.48888880E-03 6.11111114E-04 4.21111123E-04 3.74444440E-04 2.78888881E-04 1.34444446E-04 5.11111102E-05 3.55555567E-05 2.99999992E-05 3.99999990E-05
5.00000000 4.71555535E-03 2.15333328E-03 6.00000028E-04 3.01111111E-04 2.61111098E-04 1.72222222E-04 1.33333335E-04 3.33333337E-05 3.99999990E-05 3.33333337E-05 4.44444458E-06
5.05000019 4.44222242E-03 1.92444446E-03 4.35555557E-04 2.18888890E-04 2.60000001E-04 1.35555558E-04 1.03333332E-04 1.88888880E-05 2.44444436E-05 1.55555554E-05 7.77777768E-06
5.10000038 4.30444442E-03 1.70666666E-03 4.68888902E-04 1.86666672E-04 2.14444444E-04 1.15555558E-04 1.11111112E-04 2.22222225E-05 2.66666666E-05 1.66666669E-05 4.44444458E-06
5.15000010 4.30888869E-03 1.72666670E-03 4.13333328E-04 1.59999996E-04 1.97777772E-04 1.21111108E-04 8.55555554E-05 2.88888896E-05 1.11111112E-05 1.22222218E-05 7.77777768E-06
