4.125		  1.049	0.934	0.9337	0.96	0.9666	0.956	0.94915	0.9616	0.94655	0.9427	0.9659	0.96465	1.01035	1.0089	0.98785	1.0713	1.11455	1.1616	1.26445	1.30275
4.1875		  1.069	0.8938	0.9079	0.9027	0.893	0.91805	0.90335	0.9035	0.88865	0.8918	0.90835	0.8956	0.9537	0.92945	0.90355	0.9775	1.02435	1.0595	1.13925	1.20955
4.25		  1.285	0.8586	0.8653	0.8597	0.8662	0.88315	0.85365	0.8532	0.84795	0.87115	0.8843	0.8644	0.90975	0.8618	0.86635	0.90655	0.967	0.97855	1.07775	1.10405
4.3125		  1.564	0.8286	0.8545	0.8553	0.8113	0.85015	0.8325	0.8236	0.8239	0.831	0.82475	0.8153	0.8692	0.8253	0.8373	0.879	0.9114	0.9314	1.0297	1.02155
4.375		  1.696	0.8133	0.8221	0.8646	0.8189	0.8365	0.8238	0.8136	0.8012	0.8255	0.78725	0.79655	0.8545	0.8021	0.83275	0.85515	0.88605	0.91565	0.99295	0.99795
4.4375		  1.691	0.8048	0.8424	0.87	0.8379	0.8403	0.82395	0.8054	0.7979	0.8221	0.784	0.8079	0.835	0.80615	0.82555	0.8351	0.86975	0.9044	0.96635	0.99695
4.5		  1.499	0.8103	0.84	0.8653	0.8313	0.82685	0.8357	0.82905	0.80755	0.82025	0.79545	0.82705	0.831	0.8101	0.81745	0.8404	0.8712	0.90415	0.97635	0.977
4.5625		  1.215	0.8436	0.859	0.9014	0.8315	0.84555	0.8539	0.84315	0.82985	0.8345	0.8216	0.8436	0.8519	0.83665	0.8595	0.85925	0.90275	0.91605	0.9707	1.00155
4.625		  0.888	0.8826	0.8849	0.9039	0.8794	0.87685	0.8852	0.89335	0.86435	0.86995	0.86255	0.87845	0.88455	0.8831	0.88705	0.9088	0.95035	0.94195	1.0224	1.07755
4.6875		  0.627	0.9325	0.9154	0.9494	0.9016	0.9106	0.9352	0.9378	0.91535	0.92285	0.90445	0.93625	0.9428	0.91855	0.93845	0.95815	1.00295	1.02005	1.11085	1.1465
4.75		  0.426	0.982	0.9524	0.981	0.9565	0.9485	1.00035	0.96415	0.9736	0.9714	0.96375	0.97355	0.99855	1.0087	1.0123	1.01765	1.06275	1.0961	1.16195	1.22035
4.8125		  0.340	1.0046	0.9616	1.0091	0.9919	0.97775	1.02825	0.984	1.01585	1.01825	1.00085	1.00715	1.0563	1.05965	1.05155	1.0838	1.08725	1.14065	1.1938	1.30605
4.875		  0.293	1.0257	0.9832	1.0095	1.0129	1.00355	1.0245	1.00185	1.0259	1.0224	1.01995	1.02575	1.068	1.0688	1.0696	1.07965	1.0787	1.1441	1.17335	1.2964
